perf,rt,cond,block,sbj
0,399.9874,1,7,16
1,389.9862,3,7,16
1,509.9816,1,7,16
0,389.9867,2,7,16
0,639.9788,2,7,16
1,399.9858,3,7,16
1,439.9858,1,7,16
1,429.9845,3,7,16
1,509.983,1,7,16
0,389.9867,1,7,16
1,409.8658,2,7,16
1,409.9865,3,7,16
1,499.9837,2,7,16
0,389.985,1,7,16
1,399.9874,3,7,16
1,409.9859,1,7,16
1,339.9876,1,7,16
1,379.9863,3,7,16
1,409.9853,1,7,16
1,349.9878,3,7,16
1,399.9855,2,7,16
0,349.9875,1,7,16
1,379.9888,2,7,16
0,669.9782,2,7,16
0,399.9852,3,7,16
1,449.984,3,7,16
1,389.9862,2,7,16
1,349.9869,1,7,16
1,439.9841,3,7,16
1,359.8709,1,7,16
0,319.989,1,7,16
1,399.9841,1,7,16
0,579.9773,1,7,16
0,399.9871,3,7,16
0,379.9866,1,7,16
1,339.9896,1,7,16
0,390.1016,3,7,16
1,369.987,3,8,16
1,469.9835,1,8,16
1,369.9864,1,8,16
1,359.9625,1,8,16
1,359.9863,1,8,16
1,340.0884,3,8,16
1,449.9851,3,8,16
1,369.9867,1,8,16
1,350.0124,1,8,16
1,359.9619,1,8,16
1,349.9878,3,8,16
0,379.9849,2,8,16
0,329.9877,1,8,16
1,419.9844,3,8,16
1,469.9829,1,8,16
1,409.9853,1,8,16
1,439.9841,3,8,16
0,469.9807,1,8,16
1,349.9869,3,8,16
1,409.9856,2,8,16
1,389.9864,1,8,16
1,499.9797,1,8,16
1,469.9843,1,8,16
0,319.9893,3,8,16
1,429.9857,3,8,16
1,369.9875,1,8,16
1,389.9884,1,8,16
1,389.9845,2,8,16
1,389.9884,3,8,16
1,509.9819,1,8,16
1,409.9862,3,8,16
1,309.9872,1,8,16
1,309.9894,1,8,16
1,369.9884,3,8,16
0,589.9792,2,8,16
1,389.9859,1,8,16
1,399.9858,1,8,16
1,439.9844,1,8,16
1,409.9851,3,8,16
1,429.9831,3,8,16
0,319.9884,1,8,16
1,409.9845,2,8,16
1,459.9853,2,8,16
1,429.9851,3,8,16
1,389.987,1,8,16
1,309.9869,1,8,16
0,379.9874,3,8,16
1,369.9864,1,8,16
1,409.984,1,8,16
1,389.9848,1,8,16
0,409.9865,3,8,16
0,409.9856,1,8,16
1,529.9813,3,8,16
1,399.9877,1,8,16
0,630.0985,1,8,16
1,389.9853,1,8,16
0,400.1076,3,8,16
1,409.9853,2,8,16
1,409.9856,2,8,16
1,369.9867,3,8,16
1,590.0033,1,1,17
1,369.9884,1,1,17
1,569.9534,3,1,17
0,719.9988,1,1,17
1,469.9849,3,1,17
0,699.975,1,1,17
1,459.9839,1,1,17
0,509.9824,2,1,17
1,460.0091,3,1,17
1,459.9839,3,1,17
1,519.9815,1,1,17
1,499.9825,1,1,17
0,569.9789,2,1,17
0,689.976,2,1,17
1,689.9743,3,1,17
0,599.9774,3,1,17
1,589.9806,1,1,17
1,619.9774,1,1,17
1,509.9833,1,1,17
1,419.9863,1,1,17
1,529.981,3,1,17
1,399.9855,1,1,17
1,429.984,1,1,17
0,599.9779,3,1,17
1,459.9833,1,1,17
1,499.9814,2,1,17
1,419.9838,3,1,17
0,619.9782,1,1,17
1,519.9812,1,1,17
1,459.9844,3,1,17
1,539.9812,2,1,17
1,709.976,1,1,17
1,399.9849,3,1,17
1,529.981,1,1,17
1,429.984,2,1,17
1,479.9808,3,1,17
0,519.9834,3,1,17
1,509.9819,1,1,17
1,499.9837,1,1,17
1,529.9808,3,1,17
0,509.9821,2,1,17
0,499.9814,2,1,17
1,499.9834,3,1,17
1,509.9833,1,1,17
0,409.9853,1,1,17
1,449.9837,3,1,17
0,499.9825,1,1,17
1,549.9816,1,1,17
1,489.9832,1,1,17
1,429.9854,3,1,17
1,419.9838,1,1,17
1,429.9845,1,1,17
1,569.9786,1,1,17
1,449.9854,3,1,17
0,399.9855,1,1,17
0,599.9785,1,1,17
0,449.9857,3,1,17
0,NaN,1,1,17
0,459.9828,3,1,17
1,479.9828,1,1,17
1,430.01,1,2,17
1,429.9593,3,2,17
1,410.0097,2,2,17
1,420.0099,1,2,17
1,419.9844,1,2,17
1,409.9853,3,2,17
1,389.9867,1,2,17
1,489.9829,3,2,17
1,409.9856,1,2,17
1,389.987,1,2,17
0,359.9874,2,2,17
0,NaN,3,2,17
1,439.9847,2,2,17
1,399.9858,1,2,17
1,379.9891,3,2,17
1,409.9845,3,2,17
1,399.9844,1,2,17
1,479.9853,1,2,17
1,449.984,1,2,17
1,389.9859,1,2,17
1,509.9796,3,2,17
1,429.9848,1,2,17
1,429.9857,1,2,17
1,499.9837,3,2,17
1,369.9867,1,2,17
1,369.9864,1,2,17
1,629.9767,3,2,17
1,379.9854,1,2,17
1,379.984,3,2,17
1,459.9839,1,2,17
1,369.9814,1,2,17
1,409.9853,1,2,17
1,479.9833,3,2,17
1,369.9878,1,2,17
1,389.9862,1,2,17
0,549.978,3,2,17
1,519.9812,1,2,17
1,349.9878,2,2,17
1,369.9875,3,2,17
1,419.9849,3,2,17
1,459.9847,1,2,17
1,399.9874,2,2,17
1,409.9834,3,2,17
1,519.9809,1,2,17
1,419.9858,1,2,17
1,419.9855,1,2,17
1,489.9824,2,2,17
1,419.9866,3,2,17
1,499.9814,1,2,17
1,479.9811,1,2,17
1,629.9781,3,2,17
0,419.9849,2,2,17
1,479.9828,3,2,17
1,439.9844,2,2,17
1,429.9857,1,2,17
1,459.9836,3,2,17
1,369.985,1,2,17
1,469.9807,3,2,17
1,359.9893,1,2,17
1,469.9843,1,2,17
1,510.0073,1,3,17
1,459.9581,3,3,17
1,359.9627,1,3,17
1,409.9607,2,3,17
1,480.0083,1,3,17
1,439.9839,3,3,17
1,339.963,3,3,17
1,439.9847,1,3,17
1,619.978,1,3,17
0,429.9845,2,3,17
1,459.9839,3,3,17
1,369.9872,1,3,17
0,619.9782,2,3,17
0,619.9788,1,3,17
0,NaN,3,3,17
0,359.9865,1,3,17
1,469.984,1,3,17
0,479.982,3,3,17
1,499.9825,3,3,17
1,449.9834,1,3,17
1,449.9834,1,3,17
0,429.9829,1,3,17
0,439.9847,1,3,17
1,429.9851,3,3,17
1,459.985,3,3,17
1,529.9822,1,3,17
1,389.9853,1,3,17
1,459.9842,1,3,17
1,469.9849,3,3,17
0,519.9795,2,3,17
0,479.9842,1,3,17
0,NaN,1,3,17
1,349.9895,3,3,17
0,349.9883,1,3,17
0,469.9854,3,3,17
1,309.99,1,3,17
0,429.9862,3,3,17
0,NaN,1,3,17
0,359.9863,1,3,17
0,NaN,3,3,17
0,309.9919,1,3,17
0,NaN,2,3,17
0,389.9881,2,3,17
0,339.9882,3,3,17
0,NaN,1,3,17
0,309.9883,2,3,17
0,NaN,1,3,17
0,349.9875,3,3,17
0,NaN,3,3,17
0,NaN,2,3,17
0,NaN,1,3,17
0,NaN,1,3,17
0,349.9861,1,3,17
0,NaN,3,3,17
0,NaN,3,3,17
0,NaN,1,3,17
1,309.9888,1,3,17
0,NaN,3,3,17
0,NaN,1,3,17
0,369.9886,1,3,17
1,489.9575,1,4,17
1,349.9881,3,4,17
1,379.9866,1,4,17
1,359.9619,1,4,17
1,479.9822,3,4,17
1,459.9844,1,4,17
1,379.9866,1,4,17
1,539.9801,3,4,17
1,459.9842,1,4,17
1,419.9838,3,4,17
1,529.9824,1,4,17
1,369.987,1,4,17
1,389.985,1,4,17
1,439.9855,3,4,17
1,429.9845,1,4,17
1,419.9844,1,4,17
1,399.986,3,4,17
1,429.9829,1,4,17
1,399.986,3,4,17
1,389.9881,1,4,17
1,509.9824,2,4,17
1,350.1071,2,4,17
1,369.9864,3,4,17
1,379.9863,1,4,17
1,419.9835,3,4,17
1,399.9866,1,4,17
1,419.9852,1,4,17
1,359.9874,1,4,17
1,609.9786,3,4,17
1,469.9838,2,4,17
1,379.9852,1,4,17
0,519.9817,3,4,17
1,449.9851,1,4,17
0,429.9837,3,4,17
1,479.9839,1,4,17
0,499.9831,2,4,17
1,479.9831,1,4,17
1,409.9915,1,4,17
0,509.9833,3,4,17
1,449.8633,1,4,17
1,399.9849,3,4,17
1,399.9858,2,4,17
1,499.9856,1,4,17
1,529.981,3,4,17
1,379.9857,2,4,17
1,399.9846,3,4,17
1,349.9875,1,4,17
1,409.9845,1,4,17
0,679.9741,1,4,17
1,389.985,3,4,17
1,329.9872,1,4,17
1,449.9862,2,4,17
1,389.9887,3,4,17
1,529.981,1,4,17
1,519.9823,2,4,17
1,449.9826,1,4,17
1,459.9853,3,4,17
1,389.987,1,4,17
1,389.9853,3,4,17
1,429.984,1,4,17
1,489.9821,3,5,17
1,409.9862,1,5,17
1,329.9634,1,5,17
1,570.0046,3,5,17
1,470.0081,2,5,17
1,419.9609,2,5,17
0,349.9878,2,5,17
1,540.0047,1,5,17
1,500.0075,3,5,17
1,569.9299,1,5,17
1,399.9606,1,5,17
1,469.9824,3,5,17
1,389.9867,1,5,17
1,309.9869,1,5,17
1,439.9839,3,5,17
1,369.9864,1,5,17
1,469.9849,1,5,17
1,489.9818,3,5,17
1,369.9867,3,5,17
1,369.987,1,5,17
1,499.9823,2,5,17
1,429.9857,3,5,17
1,309.988,1,5,17
1,669.9748,1,5,17
1,369.985,3,5,17
1,379.9852,1,5,17
1,429.9854,1,5,17
1,369.9881,1,5,17
0,389.9867,1,5,17
1,499.9828,3,5,17
0,419.9855,2,5,17
0,529.9805,3,5,17
0,NaN,1,5,17
0,399.9858,2,5,17
1,319.9896,1,5,17
1,469.9826,3,5,17
0,429.984,1,5,17
1,429.9826,1,5,17
1,409.9851,3,5,17
0,359.9888,1,5,17
0,449.9851,3,5,17
1,539.9823,1,5,17
0,439.9847,2,5,17
1,409.9867,1,5,17
0,389.9853,3,5,17
0,NaN,1,5,17
1,349.9875,1,5,17
0,669.9757,3,5,17
0,419.9855,1,5,17
0,539.9823,3,5,17
1,399.9849,1,5,17
1,439.9866,1,5,17
1,409.9873,2,5,17
0,429.9868,3,5,17
1,419.9855,1,5,17
0,389.9862,1,5,17
0,469.9832,3,5,17
0,NaN,1,5,17
1,310.1084,1,5,17
1,339.9871,3,5,17
0,450.0098,1,6,17
1,430.0095,1,6,17
1,459.9587,3,6,17
1,499.9834,1,6,17
0,459.9853,3,6,17
1,399.9863,1,6,17
1,399.9614,3,6,17
0,329.9637,2,6,17
1,379.9614,1,6,17
0,509.9824,1,6,17
1,499.9582,3,6,17
1,449.9843,1,6,17
1,309.9902,3,6,17
0,389.9873,2,6,17
1,339.9873,1,6,17
0,469.9852,1,6,17
1,579.981,2,6,17
0,NaN,3,6,17
1,349.9903,1,6,17
0,279.9923,1,6,17
0,279.9895,3,6,17
1,359.9868,1,6,17
1,469.9838,3,6,17
0,419.9849,1,6,17
0,349.9864,1,6,17
1,519.9823,1,6,17
1,409.9842,3,6,17
0,439.9847,1,6,17
1,539.9792,1,6,17
1,479.9833,3,6,17
1,429.9834,3,6,17
1,429.984,1,6,17
1,459.9842,2,6,17
1,419.9838,1,6,17
1,399.9863,3,6,17
1,449.9837,1,6,17
1,319.9876,1,6,17
1,359.9899,1,6,17
1,429.9857,3,6,17
1,359.9857,2,6,17
1,409.8641,3,6,17
1,489.9835,1,6,17
1,459.9836,1,6,17
1,439.9858,3,6,17
0,689.9762,1,6,17
1,369.9861,1,6,17
1,429.9862,1,6,17
1,419.9847,3,6,17
1,359.989,3,6,17
1,349.9878,1,6,17
1,329.9886,1,6,17
0,369.9861,2,6,17
1,419.9844,1,6,17
1,439.9836,3,6,17
0,389.9842,1,6,17
1,489.9838,2,6,17
1,499.9825,3,6,17
1,409.9837,2,6,17
1,459.9842,3,6,17
1,379.9866,1,6,17
1,400.0124,1,7,17
1,349.9878,1,7,17
1,369.987,3,7,17
1,459.9842,2,7,17
1,499.9576,3,7,17
1,399.9617,1,7,17
1,429.9854,1,7,17
1,459.9326,3,7,17
0,389.9881,2,7,17
0,399.9614,1,7,17
1,520.0064,2,7,17
1,519.9834,3,7,17
1,379.9866,1,7,17
1,449.9843,2,7,17
1,449.9826,3,7,17
1,469.9829,1,7,17
1,379.9863,3,7,17
1,439.9847,1,7,17
0,549.9797,1,7,17
1,429.984,1,7,17
0,499.9809,3,7,17
0,459.9833,1,7,17
1,389.987,3,7,17
0,NaN,1,7,17
1,379.9857,1,7,17
1,340.1086,1,7,17
1,429.9859,3,7,17
1,399.9869,1,7,17
1,419.9849,3,7,17
0,NaN,1,7,17
1,459.9842,1,7,17
1,389.9864,3,7,17
1,379.9852,2,7,17
1,639.976,1,7,17
1,489.9829,3,7,17
1,399.9869,1,7,17
1,359.9882,1,7,17
1,359.9854,1,7,17
1,309.988,3,7,17
1,409.9845,1,7,17
1,329.9936,3,7,17
0,329.9903,1,7,17
1,429.9854,2,7,17
1,349.9878,3,7,17
1,359.9893,2,7,17
1,589.9786,1,7,17
1,569.9814,2,7,17
1,409.9856,3,7,17
1,399.9866,1,7,17
1,399.9871,1,7,17
1,429.9834,3,7,17
1,449.9829,3,7,17
1,329.9889,1,7,17
1,369.987,1,7,17
1,339.9879,1,7,17
1,389.9862,1,7,17
1,439.9833,3,7,17
0,409.9859,1,7,17
1,419.9855,3,7,17
1,389.9876,1,7,17
1,429.9854,1,8,17
1,349.9872,3,8,17
1,419.9597,2,8,17
0,420.0099,3,8,17
1,429.9602,1,8,17
1,449.9588,1,8,17
0,479.8848,1,8,17
1,389.9864,3,8,17
1,399.9855,1,8,17
1,439.9841,1,8,17
1,480.0338,1,8,17
1,370.0122,3,8,17
1,389.9867,1,8,17
1,349.9886,3,8,17
1,399.9877,1,8,17
1,379.9885,1,8,17
1,359.9888,1,8,17
1,589.9803,3,8,17
1,379.984,3,8,17
1,369.9872,1,8,17
1,309.9866,1,8,17
1,409.9851,2,8,17
1,339.9871,1,8,17
1,339.9885,3,8,17
1,339.9876,3,8,17
0,329.9866,1,8,17
0,389.985,2,8,17
1,449.984,1,8,17
0,509.9805,3,8,17
0,NaN,1,8,17
0,389.9867,3,8,17
0,399.9863,1,8,17
0,NaN,2,8,17
1,359.9865,1,8,17
0,399.9866,3,8,17
1,429.9848,2,8,17
1,459.9836,3,8,17
1,509.9819,1,8,17
1,309.9888,1,8,17
1,489.9829,1,8,17
1,359.9879,1,8,17
0,419.9852,3,8,17
1,540.0266,3,8,17
1,359.9893,2,8,17
0,369.9881,1,8,17
1,339.9862,1,8,17
0,399.986,3,8,17
1,589.9797,1,8,17
1,479.9814,1,8,17
1,509.9796,1,8,17
1,479.9828,3,8,17
1,369.9847,2,8,17
0,349.9872,3,8,17
0,369.9853,1,8,17
0,569.9791,3,8,17
1,399.9849,1,8,17
1,449.9834,1,8,17
0,659.9763,1,8,17
1,429.9848,3,8,17
0,559.9804,2,8,17
0,529.9556,3,1,18
1,469.9829,1,1,18
1,379.9863,1,1,18
1,399.9874,1,1,18
1,679.9509,3,1,18
0,509.9821,1,1,18
1,430.01,1,1,18
0,389.9621,1,1,18
1,469.9591,3,1,18
1,429.9857,1,1,18
1,439.9836,3,1,18
0,409.9837,1,1,18
1,449.9854,1,1,18
1,479.9817,2,1,18
1,599.9793,3,1,18
0,429.9854,3,1,18
1,569.9789,1,1,18
0,409.9842,2,1,18
1,439.9839,1,1,18
1,519.9803,1,1,18
1,459.985,3,1,18
1,399.9852,1,1,18
1,559.9812,1,1,18
0,359.9877,3,1,18
1,469.9829,2,1,18
1,439.9858,3,1,18
1,679.9764,1,1,18
1,529.9816,1,1,18
1,489.9841,3,1,18
1,489.9807,1,1,18
1,429.9845,1,1,18
0,529.981,1,1,18
1,479.9853,3,1,18
1,489.9824,3,1,18
0,399.9866,2,1,18
1,459.9836,2,1,18
1,479.9822,2,1,18
1,509.9799,3,1,18
1,429.9845,1,1,18
1,449.9848,1,1,18
1,419.9844,3,1,18
1,599.9779,1,1,18
1,459.985,3,1,18
1,479.9833,1,1,18
1,429.9837,1,1,18
1,379.9854,1,1,18
1,539.9834,1,1,18
1,439.9836,3,1,18
1,379.9863,1,1,18
0,399.9855,3,1,18
0,389.9856,1,1,18
1,439.9844,2,1,18
1,449.9843,3,1,18
1,399.9852,1,1,18
1,509.9813,3,1,18
1,399.986,2,1,18
1,419.9844,1,1,18
1,379.9874,1,1,18
1,399.9869,1,1,18
1,409.9848,3,1,18
1,579.9538,1,2,18
1,399.9866,1,2,18
0,419.9847,3,2,18
1,460.0094,1,2,18
1,449.9846,3,2,18
1,419.9844,1,2,18
1,439.985,1,2,18
1,349.9869,3,2,18
0,370.0122,1,2,18
1,569.9786,1,2,18
0,460.0088,1,2,18
1,509.9827,3,2,18
1,469.9852,1,2,18
1,499.9814,1,2,18
1,569.9797,3,2,18
1,519.9812,3,2,18
1,479.9839,2,2,18
1,619.9788,2,2,18
1,819.969,1,2,18
0,419.9844,3,2,18
1,449.9837,2,2,18
1,509.9807,1,2,18
1,369.9847,1,2,18
1,649.9779,3,2,18
1,489.9813,2,2,18
1,479.9825,1,2,18
1,469.9821,3,2,18
1,489.9852,2,2,18
1,439.9844,3,2,18
0,399.9852,2,2,18
1,579.9804,3,2,18
1,569.9814,1,2,18
1,409.9856,1,2,18
1,619.9802,3,2,18
1,409.9856,1,2,18
1,449.9851,1,2,18
1,419.9855,2,2,18
1,489.9838,3,2,18
1,389.9862,1,2,18
1,499.9817,3,2,18
1,429.9829,1,2,18
1,539.9801,1,2,18
1,419.9858,1,2,18
1,539.979,1,2,18
1,459.9822,3,2,18
0,509.988,1,2,18
1,459.9836,3,2,18
1,409.9859,1,2,18
1,399.986,2,2,18
1,469.9818,3,2,18
0,399.9919,1,2,18
0,559.9801,1,2,18
1,469.9843,1,2,18
1,509.9802,3,2,18
1,579.9787,1,2,18
1,669.9768,3,2,18
1,689.9748,1,2,18
1,559.9823,3,2,18
1,759.9726,1,2,18
1,459.9844,1,2,18
1,609.9784,1,3,18
1,470.0087,3,3,18
1,449.9834,1,3,18
1,459.9842,3,3,18
1,529.9813,1,3,18
1,489.9835,1,3,18
1,469.9594,3,3,18
1,509.9824,1,3,18
1,499.9576,1,3,18
1,479.9836,3,3,18
1,729.9729,1,3,18
1,459.9839,1,3,18
1,369.987,1,3,18
1,429.9865,3,3,18
1,499.9797,2,3,18
1,489.9827,1,3,18
1,449.9848,3,3,18
1,479.9836,1,3,18
1,609.9789,1,3,18
1,499.9823,3,3,18
1,459.9839,1,3,18
1,539.982,2,3,18
1,539.982,3,3,18
1,439.9841,1,3,18
1,429.9837,1,3,18
1,439.9841,3,3,18
1,429.9859,1,3,18
1,589.9803,1,3,18
0,439.9833,2,3,18
1,439.9844,3,3,18
1,429.9865,3,3,18
1,389.9867,1,3,18
1,429.984,1,3,18
1,469.984,3,3,18
0,489.9824,2,3,18
1,449.9854,1,3,18
1,369.9892,3,3,18
1,529.9805,1,3,18
1,449.9848,1,3,18
1,509.9821,2,3,18
0,459.983,3,3,18
0,439.9836,2,3,18
1,449.9843,3,3,18
1,439.985,1,3,18
1,419.9855,2,3,18
1,389.9856,3,3,18
1,439.9861,1,3,18
1,359.989,1,3,18
1,499.9842,1,3,18
1,519.9823,3,3,18
1,419.9858,1,3,18
1,389.9853,2,3,18
1,409.987,1,3,18
0,429.9848,3,3,18
1,459.9844,1,3,18
1,479.9828,3,3,18
1,539.982,1,3,18
0,439.9861,3,3,18
1,439.9847,1,3,18
1,459.9839,1,3,18
1,679.9736,1,4,18
1,559.9793,2,4,18
1,509.9807,3,4,18
1,539.9806,2,4,18
1,530.006,1,4,18
1,429.9851,3,4,18
1,429.9593,1,4,18
1,489.9832,1,4,18
1,480.0083,3,4,18
0,349.9864,3,4,18
1,449.9846,1,4,18
1,499.9803,1,4,18
1,449.984,1,4,18
1,439.9833,3,4,18
1,569.9789,2,4,18
1,489.9821,1,4,18
0,419.9847,3,4,18
1,479.982,1,4,18
1,499.9817,3,4,18
1,509.983,1,4,18
1,469.9801,1,4,18
1,469.984,2,4,18
1,609.9792,1,4,18
1,459.9822,3,4,18
1,429.9845,1,4,18
1,489.9821,1,4,18
1,419.9908,3,4,18
1,419.9849,3,4,18
1,459.983,1,4,18
1,499.9831,1,4,18
1,509.9835,3,4,18
1,539.9826,1,4,18
1,429.9854,1,4,18
1,449.9832,3,4,18
1,409.9851,1,4,18
1,429.9837,1,4,18
1,509.9813,3,4,18
1,449.9826,1,4,18
1,449.9846,2,4,18
1,439.9827,2,4,18
1,619.9855,3,4,18
1,549.9802,1,4,18
1,459.983,3,4,18
1,429.9843,1,4,18
1,399.986,1,4,18
1,399.9863,3,4,18
1,619.9771,1,4,18
1,479.9825,1,4,18
1,359.9879,3,4,18
1,419.9872,2,4,18
1,499.9842,2,4,18
1,459.9836,1,4,18
1,529.9824,1,4,18
1,449.9857,3,4,18
1,429.984,1,4,18
1,529.9824,3,4,18
1,489.9824,1,4,18
1,449.9846,1,4,18
1,619.9766,3,4,18
1,439.9841,1,4,18
1,439.9592,1,5,18
1,399.9603,1,5,18
1,569.9791,3,5,18
1,350.0119,2,5,18
1,419.9858,1,5,18
0,409.9856,3,5,18
1,459.9836,3,5,18
1,409.9862,1,5,18
1,389.9612,1,5,18
1,389.987,1,5,18
1,519.982,3,5,18
0,519.9815,1,5,18
1,659.9763,3,5,18
0,579.981,1,5,18
1,479.9842,1,5,18
1,469.984,3,5,18
0,579.9793,1,5,18
1,479.9825,2,5,18
1,669.9751,3,5,18
1,399.9855,1,5,18
1,439.9844,1,5,18
1,419.9861,3,5,18
1,439.9844,1,5,18
1,429.9857,1,5,18
1,409.8646,1,5,18
1,449.8661,1,5,18
1,519.982,3,5,18
1,429.9865,1,5,18
1,389.9873,3,5,18
1,629.9767,1,5,18
1,429.9857,3,5,18
1,489.9843,1,5,18
1,439.9841,1,5,18
1,419.9849,1,5,18
1,469.9835,2,5,18
1,419.9841,3,5,18
1,429.9854,1,5,18
1,389.985,1,5,18
1,369.9864,3,5,18
1,479.9822,1,5,18
0,339.9873,1,5,18
1,449.9832,3,5,18
1,369.9872,3,5,18
1,399.9838,2,5,18
0,509.9821,2,5,18
1,449.9848,2,5,18
0,429.9865,3,5,18
1,409.9837,2,5,18
1,419.9833,1,5,18
0,449.9846,1,5,18
1,599.9779,3,5,18
0,569.9805,3,5,18
0,769.9747,2,5,18
1,519.9828,1,5,18
1,439.9839,1,5,18
1,389.9862,1,5,18
1,479.9842,3,5,18
1,479.9831,1,5,18
1,419.9847,3,5,18
1,519.9809,1,5,18
1,529.957,3,6,18
1,419.9858,1,6,18
1,389.9867,1,6,18
1,359.9877,1,6,18
1,449.984,3,6,18
1,389.9862,1,6,18
0,409.9865,3,6,18
1,379.986,1,6,18
1,459.9836,1,6,18
1,379.9854,1,6,18
1,409.9596,1,6,18
1,469.984,3,6,18
0,399.9877,3,6,18
1,409.9865,1,6,18
1,479.9828,1,6,18
1,389.9853,1,6,18
1,489.9829,3,6,18
1,479.9825,1,6,18
1,489.9835,3,6,18
1,419.9861,1,6,18
1,579.9854,2,6,18
1,439.9836,3,6,18
1,519.9812,2,6,18
1,489.9818,1,6,18
1,399.9858,1,6,18
1,519.9803,3,6,18
0,409.9853,2,6,18
1,439.985,3,6,18
1,449.984,1,6,18
1,589.9786,2,6,18
0,489.9807,1,6,18
1,419.9872,3,6,18
1,469.9835,1,6,18
0,379.9877,3,6,18
1,469.9838,2,6,18
1,419.9869,1,6,18
1,449.9829,2,6,18
1,439.9836,3,6,18
1,439.985,1,6,18
1,449.9846,1,6,18
0,359.9868,3,6,18
1,519.9809,1,6,18
1,429.9854,2,6,18
1,449.9843,3,6,18
1,459.9819,1,6,18
1,489.9818,1,6,18
1,429.9854,1,6,18
1,449.9854,3,6,18
1,399.9855,1,6,18
1,429.9851,1,6,18
1,489.9818,3,6,18
1,419.9863,1,6,18
1,449.9851,3,6,18
1,439.9833,1,6,18
1,439.9836,1,6,18
1,729.9749,3,6,18
1,509.983,1,6,18
1,439.985,2,6,18
1,469.9829,1,6,18
1,429.9857,3,6,18
1,659.9766,1,7,18
1,369.9618,1,7,18
1,439.9852,3,7,18
1,419.9603,1,7,18
1,350.0744,2,7,18
0,399.9611,3,7,18
1,499.9576,1,7,18
1,469.9832,1,7,18
1,419.9869,3,7,18
0,369.987,1,7,18
1,570.006,3,7,18
1,449.9854,1,7,18
1,459.9839,1,7,18
1,609.977,1,7,18
1,479.9845,3,7,18
1,549.9797,1,7,18
1,539.9815,2,7,18
1,449.9851,3,7,18
1,409.9842,3,7,18
1,469.9832,1,7,18
1,469.9832,1,7,18
1,439.9836,2,7,18
1,529.9796,3,7,18
1,599.9796,1,7,18
1,399.9852,1,7,18
1,449.9834,1,7,18
1,619.9768,3,7,18
1,539.9804,1,7,18
1,529.9371,3,7,18
1,399.9869,1,7,18
1,459.9847,3,7,18
1,389.9873,2,7,18
1,479.9842,2,7,18
1,389.9848,1,7,18
1,379.9849,1,7,18
1,529.9802,3,7,18
1,519.9812,1,7,18
1,469.9627,3,7,18
1,439.983,1,7,18
0,369.9861,3,7,18
1,469.9846,1,7,18
1,469.9835,1,7,18
1,469.9852,2,7,18
1,409.9859,3,7,18
1,489.981,1,7,18
1,409.9845,3,7,18
1,429.9851,2,7,18
1,469.9846,1,7,18
1,479.9822,3,7,18
1,389.9862,1,7,18
1,419.9861,1,7,18
1,509.9833,3,7,18
1,529.9813,1,7,18
1,569.9794,1,7,18
1,499.9848,1,7,18
1,489.9818,3,7,18
1,429.9859,1,7,18
1,469.9835,1,7,18
1,449.9834,2,7,18
1,659.9761,3,7,18
1,470.0081,1,8,18
1,499.9837,3,8,18
1,449.9829,1,8,18
1,400.0107,3,8,18
1,410.01,1,8,18
1,399.9858,2,8,18
0,419.9852,2,8,18
1,469.9832,1,8,18
1,489.9838,3,8,18
1,460.0088,1,8,18
1,469.984,3,8,18
0,479.9839,1,8,18
1,489.9813,1,8,18
1,479.9789,3,8,18
0,459.9833,1,8,18
1,489.9824,3,8,18
1,539.9812,2,8,18
1,449.9829,1,8,18
1,459.9847,1,8,18
1,419.9863,1,8,18
1,679.9772,3,8,18
1,559.9812,1,8,18
1,559.979,3,8,18
1,459.9836,1,8,18
1,469.9826,1,8,18
1,439.9855,3,8,18
1,559.9583,1,8,18
1,589.98,3,8,18
1,499.9747,2,8,18
1,519.9809,2,8,18
1,559.9801,1,8,18
1,429.9834,1,8,18
1,469.9829,3,8,18
1,499.982,1,8,18
1,749.9741,3,8,18
1,519.982,1,8,18
1,399.9849,1,8,18
1,559.9809,3,8,18
1,449.9857,1,8,18
1,509.9816,2,8,18
1,549.9777,1,8,18
1,509.86,3,8,18
1,519.9798,2,8,18
0,449.9837,3,8,18
1,699.9742,1,8,18
1,470.0585,1,8,18
1,449.9829,3,8,18
1,519.9795,1,8,18
1,529.9824,1,8,18
1,469.981,1,8,18
1,479.9836,3,8,18
1,419.9841,1,8,18
0,429.9845,3,8,18
1,509.9807,1,8,18
1,509.9816,1,8,18
1,449.9837,2,8,18
1,439.985,3,8,18
1,529.9819,3,8,18
1,449.9826,1,8,18
1,429.9857,1,8,18
1,509.9827,1,1,19
1,359.986,1,1,19
1,389.9856,3,1,19
1,659.9769,1,1,19
1,470.0095,1,1,19
0,499.9817,3,1,19
0,439.9852,3,1,19
1,419.9855,2,1,19
1,669.9771,2,1,19
1,699.975,2,1,19
0,969.9411,3,1,19
1,479.9817,1,1,19
0,309.9905,1,1,19
1,589.9781,3,1,19
1,389.985,1,1,19
0,NaN,3,1,19
1,559.9784,1,1,19
1,469.9832,1,1,19
1,429.9843,1,1,19
1,469.9826,1,1,19
1,539.9792,3,1,19
1,329.9858,1,1,19
1,489.9815,1,1,19
1,539.9829,3,1,19
1,539.9798,1,1,19
0,529.9816,1,1,19
1,339.9865,3,1,19
1,339.9885,2,1,19
0,409.9837,3,1,19
